Datetime,ID,Username,Text,Tranlsated_Tweets,Location
2022-02-12 16:14:45+00:00,1492532637788893184,rusa_putih,Harga barang ni asyik naik je..apa guna ada menteri klau x reti nk tolong rakyat???,The price of this item is always going to go up ... how can I have a minister x reti nk help the people ???,Kuala Lumpur Federal Territory
2022-02-12 15:00:49+00:00,1492514033332674560,zua_al_azmi,@dKMy9186 @wenkt Its normal kesan domino nih..xyah terkejut..sebelum ni naik gaji govt servant pun ada impak pada kenaikan harga barang ini lah kenaikan gaji minima.pastu maki kerajaan punca pelabur lari.sah2 la majikan nak yg upah murah untuk margin besar,@dkmy9186 @wenkt its normal domino effect nih..xyah surprised..before this govt servant salary has an impact on rising prices of this goods is a minimum wage increase. large,Malaysia
2022-02-12 07:54:49+00:00,1492406826159120389,asrulaffendi13,"Apa nak heran, gaji xnaik pun barang naik jugak.. Bukan harga barang turun kalau gaji murah..","What to wonder, even the paycheck is going up .. not the price of goods goes down if the salary is cheap ..","Bandar Melaka, Malacca"
2022-02-12 07:45:33+00:00,1492404491848609793,iwnmdniel,@501Awani @boujiemonji Gaji tak naik pun harga barang dah naik. Alasan apa lagi nak kasi,@501awani @bujiemonji pay does not rise even the price of goods has gone up. What more reason is that,"penang, malaysia"
2022-02-12 07:12:51+00:00,1492396265174278147,dayahamim,selama ni harga barang naik x pulak kau pikir gaji kitorang x naik??? mendeeee???,During this time the price of the goods went up x you thought the paycheck x went up ??? Mendeeee ???,"Batu Pahat, Johor"
2022-02-12 06:12:34+00:00,1492381093940498434,twt_wang,"Semakin tinggi kadar inflasi (naik harga barang) semakin susut kuasa membeli kita. Kalau dulu 20 sen kita boleh beli 1 biji telur, hari ini kita perlukan 40 sen untuk sebiji telur yang sama.

Apa puncannya?","The higher the inflation rate (the price of the goods) the less the power of our purchase. If we used to buy 1 egg, today we need 40 cents for the same egg.

What's the point?","Petaling Jaya, Selangor"
2022-02-12 04:09:59+00:00,1492350244168015872,Shukri_Amre,Gaji tak naik pun harga barang tetap akan naik. Alasan paling bullshit,The salary does not rise in the price of goods will still rise. The most bullshit reasons,Johor Bahru
2022-02-12 03:06:03+00:00,1492334157325758467,Media_Selangor,Pakar ekonomi: Kenaikan gaji minimum dorong kenaikan harga barang https://t.co/r1DcosnkXb https://t.co/ICMf7ET5L2,Economic Specialist: Minimum Wage Increase Drive Price Increase https://t.co/R1DCOSNKXB https://t.co/icmf7et5l2,Shah Alam
2022-02-12 02:52:09+00:00,1492330658781626368,Afix_0,Barang skrg pun dah naik harga berkali kali kali kali kali kali kali kali kali kali kali jgn bg alasan macam tu sbb taknak bg naikkan gaji minimum..makin lama bukan jadi pakar ekonomi tp pakar bodoh🤬🤬🤬,Even the current goods have risen many times times times times times do not have such an excuse as not to raise the minimum wage ... it's been a long time not an economist but a stupid expert🤬🤬🤬,Kuantan
2022-02-11 19:33:48+00:00,1492220342542413824,SalmiahBaharud1,"Apa tu inflasi? Selama ni yang kita asyik bandingkan kuih karipap dulu 10 sen dan sekarang dah naik jadi 50 sen, peningkatan harga barang dan perkhidmatan ni la kita panggil inflasi.Kita nampak yang purchase power kita makin menurun.","What is inflation? All this time we keep comparing the kakih karipap 10 cents and now goes up to 50 cents, the increase in the price of this goods and services is that we call inflation.","Kajang, Selangor"
2022-02-10 11:09:50+00:00,1491731126461026307,RafiCounsel,Salah tempat pakcik ni minta brother @Muzuzxck bahas bab kenaikan harga barang hahahaha,This is a place for my uncle to ask brother @muzuzxck talk about rising prices hahahaha,"Temerloh, Pahang"
2022-02-10 09:00:55+00:00,1491698686077718528,_aaaabel,"Dari mula Pandemik, sampai musim Booster, hingga harga barang naik, bisnes saya tetap sama harga RM3 untuk nasi+1lauk+1sayur.

Kini di @BeaufortTown, satu hari nanti di izinkan pasti di @KKCity 🤲🏻

📍The 12's Food Alley, Beaufort https://t.co/HS7Ph8UoZc","From the start of the pandemic, until the booster season, until the price of the goods went up, my business remained the same price for RM3 for rice+1lauk+1sayur.

Now at @beauforttown, one day will be allowed at @kkcity 🤲🏻

📍The 12's Food Alley, Beaufort https://t.co/hs7ph8uozc","Kota Kinabalu, Sabah"
2022-02-09 17:18:22+00:00,1491461482437312512,imannnn98,Peh kaw2 harga barang Ikea naik,IKEA's price of goods goes up,
2022-02-09 17:01:57+00:00,1491457354441052163,hellokening,"Siap minta tolong lagi tu. Harga barang naik salahkan UMNO. 

Harga graphic card naik pun nak salahkan UMNO?

Bitcoin naik pon salahkan UMNO?","Ready to ask for help again. The price of goods is up to UMNO.

The price of graphic card goes up to blame UMNO?

Bitcoin upstairs to blame UMNO?",Cloudfare
2022-02-09 12:04:09+00:00,1491382407576326146,nadzmi_nami,Can yall stop talking as if we want get 100% profit from our sales? Harga barang memang naik bang. Bukan abang je terkejut saya pun garu kepala bang,Can yall stop talking as if we want 100% profit from our sales? The price of goods is up. Not my brother was surprised me,"Gombak, Selangor"
2022-02-09 07:38:19+00:00,1491315511682277378,Nurinayo,Barang dah naik harga. Harituh total baru 6+++ tetiba dah 8+++. Tachod mat. Tak jadi kahwin lah cmni 🥲 https://t.co/AkAhZiBv0E,The goods are up price. The new total 6 +++ is 8 +++. Tachod Mat. Don't get married 🥲 https://t.co/akahzibv0e,"Kuala Lumpur, Wilayah Persekut"
2022-02-09 07:34:46+00:00,1491314614495490048,MohamadJamean,"17,134 kes
Harga barang naik
Kes covid pun naik
Pakat naik belake sume deh 😅","17,134 cases
The price of goods is up
The Covid case goes up
Pakat goes up and down sume deh 😅",Ipoh | Lenggong
2022-02-08 10:54:36+00:00,1491002519614812160,azuanlatif,"Baru tau panadol takde stok dah hampir 2 minggu, GSK plan nak naikan harga la tu. Apa ni semua barang nak naik harga 🤦🏻‍♂️","Just know the panadol has not been stocked for almost 2 weeks, GSK plans to pay for the price. What are all these things to rise in 🤦🏻‍♂️","Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur"
2022-02-08 10:15:55+00:00,1490992783209136128,faiz88_sf,@1Rnggt @amanz betul tu.. majikan kena ingat pekerja dyorg tu manusia bukan robot.. mereka perlu makan minum tempat tinggal.. harga barang makin naik xde yg turun..,@1rnggt @amanz that's right .. Employers have to remember that dyorg workers are not robots .. they need to eat their home .. The price of goods is rising xde ..,Malaysia
2022-02-08 02:01:15+00:00,1490868296648097794,Sophiealyahya,Harga barang asyik naik buat rasa anxiety jelah. 😥,The price of the goods continues to rise to the taste of anxiety. 😥,"Kuala Lumpur City, Kuala Lumpur Federal Territory"
2022-02-07 06:47:29+00:00,1490577941327085575,akudiraf,Kenaikan harga barang mendadak kat Malaysia ni sebenarnya permainan geng kartel.,The rising prices of goods in Malaysia is actually a cartel gang game.,"Kuala Lumpur, Malaysia"
2022-02-06 08:53:50+00:00,1490247349490184192,sherasherzinger,"Inflasi is real, harga barang naik smua benda mahal. Bergntung dkt bisnes yg suam2 kuku je pun xmmpu. Hence i decided utk kerja. Tapi i still agent sah supercube, so klau nk order bgtau je okay","Inflation is real, the price of goods is all expensive. Business with a warm nail business xmmpu. Hence I decided to work. But i still agent legitimate supercube, so klau nk order bgtau je okay",
2022-02-06 04:56:33+00:00,1490187635641356288,BobGandum,@Syafiquevic Harga barang naik skrg torq tu sebab la….tapi betul la tempat kau lagi keras harga dia 🤣,@Syafiquevic The price of the goods is up now because it is….,"Selangor, Malaysia"
2022-02-06 00:32:33+00:00,1490121197861826561,amar_amaq,Apa yang kita boleh buat sekarang ni ya? Harga barang makin naik. Menteri nampak macam tak kisah ja. Apa kita boleh buat ya? Takkan kena tunggu PRU. UMNO jatuh naik PH? Lepastu barang naik jugak. Gaji tak naik jugak. Ulang benda sama ka? Kadang rasa buntu dengan Malaysia.,What can we do now? The price of goods is rising. The minister looks like it doesn't matter. Can we do it? Don't wait for the GE. UMNO falls in PH? The expense of the goods is up. The salary does not rise. Repeat the same thing? Sometimes it feels good with Malaysia.,bukit mertajam
2022-02-05 22:13:44+00:00,1490086264405729280,HadiFathey,"@BuletinTV3 gaji min naik, kos operasi naik, harga barang pun naik 😁","@Bulletintv3 pay salary, operating costs go up, prices of goods go up 😁","Selangor, Malaysia"
2022-02-05 16:51:58+00:00,1490005289504210944,sijidiana,Im so disappointed. Haritu bagitahu kat press nk bincang pasal kenaikan harga barangan. Sikit sikit barang naik. Now telur naik harga. La nie senyap je mcm takda apa. Haihhh. Apa yang kat atas tu dok bincangkan? Kena buat conference kat London dulu ke baru cepat? Bodoh.,Im so delivered. Let's tell you the press to talk about the price increase. A little something goes up. Now eggs go up price. La nie silent je mcm nothing. Haihhh. What is the dock talking about? Have you ever had a conference in London first to get a quick time? Stupid.,
2022-02-05 16:07:46+00:00,1489994164897185795,shahrizan_k,"@AshrafAriff Setuju, sbb public sendiri tak sanggup &amp; cepat mengamuk bila harga naik

I mean gaji kau sendiri nak kena naik setiap tahun, tp harga barang naik complain, menyebabkan business tak boleh nak naikkan gaji, maka tak boleh juga bayar gaji pekerja dengan munasabah","@Ashrafariff agrees, as the public itself is unable & amp; Quickly raging when the price goes up

I mean your own salary wants to go up every year, but the price of the goods is complaining, causing the business to be unable to raise the salary, so it is not possible to pay the employee's salary reasonably",Malaysia
2022-02-05 15:57:19+00:00,1489991534712098816,nadia_shaari,"Harga telur dah naik ke? 😱

Dua hari lepas restock barang dapur  masih RM12.90 utk gredA","Egg prices have gone up? 😱

Two days ago the kitchen goods restocked RM12.90 for grade","shah alam, malaysia"
2022-02-05 09:09:09+00:00,1489888815909322752,AfiqMahadhir,"Harga barang memang naik kaw2. Sakit weh, tengok harga naik 30% tak sampai sebulan. 😩😩😩","The price of goods is rising. It hurts, see the price goes up 30% less than a month. 😩😩😩","Nakano-ku, Tokyo"
2022-02-04 12:10:43+00:00,1489572122800574465,asyikinnoh,Kenaikan harga barang ni ada sikit nak buat aku giveup jadi bakers buat bisnes sendiri.,The rise in the price of this item is a bit to make me giveup as a bakers for my own business.,Malaysian
2022-02-04 07:12:13+00:00,1489497003830640641,nadialatiff22,Terasa betul harga barang naik. Grocery aku pun kemain harga spike. Ke sebab bulan ni aku rajin masak🤣 https://t.co/ImQr9pPOKb,It feels like the price of goods goes up. Grocery I also cost spike. To this month I was diligent in cooking https://t.co/imqr9ppokb,SentulEast | KUL
2022-02-04 05:43:02+00:00,1489474556591210506,HDtaxes,"@kalossharon @aweenwanie Usahawan yang meniaga produk makanan yang ada telur, harga produk macamana lepas ni?

Adakah telur goreng akan semahal harga ayam goreng. Mungkin tidak. Cuma... Setiap barang yang bahan asasnya telur, mesti ada peningkatan kos dan bukan semua sanggup tanggung kos tanpa kenaikan.","@kalossharon @aweenwanie entrepreneurs who trade egg food products, what kind of product is this?

Is the fried eggs the price of fried chicken. Maybe not. Just ... every item whose basic ingredients is egg, there must be a cost increase and not all are willing to cost it without increases.","Kemaman, Terengganu"
2022-02-03 07:34:33+00:00,1489140233572843521,HdinHafizuddin,"Pengundi di Sabah, Melaka &amp; Sarawak tidak layak untuk mengeluh tentang kenaikan harga ayam disebabkan undi anda yang memilih parti Barang Naik (BN) ni. 

Ayuh Johor, walaupun kita tidak dapat mengubah situasi, sekurang-kurangnya kita tidak dipersalahkan dalam hal ini. #PRNJOHOR","Voters in Sabah, Malacca & amp; Sarawak is not eligible to complain about the increase in chicken prices due to your votes who voted for this (BN) party.

Come on Johor, although we cannot change the situation, at least we are not blamed for this. #Prnjohor","Muar, Johor"
2022-02-02 17:09:42+00:00,1488922589049225217,aiamDeen,"Gabung kementerian2 utk cari penyelesaian kenaikan harga ayam.. Media elektronik, media cetak dgn bangganya mempromosi Keluarga Malaysia amat prihatin dgn kenaikan harga barang..Meeting sana sini dengan makan &amp; minum yang enak-enak.

Laaa..Ayam turun 20sen je ke @IsmailSabri60??","Join the ministries to find a solution to rising chicken prices .. Electronic media, print media proudly promoting Malaysian families is very concerned about rising prices ... Drink delicious.

Laaa..ayam dropped 20sen to @ismailsabri60 ??",Kuala Lumpur
2022-02-02 12:12:52+00:00,1488847887367024641,frazi_mj,@mika2199 Start awal tahun smpai skang rugi sikit la. Kenanga pon harga turun…yang naik tu harga barang je🥺,@mika2199 start early year to lose a little bit. Kenanga pounds the price goes down ... which goes up the price of the goods,"Batu Pahat,Johor"
2022-02-02 10:42:05+00:00,1488825041860976642,MrNobody95dj,"Kenape selalu ""Tarif elektrik: Kos operasi tinggi dorong kenaikan harga barang""  Tapi takde pulak ""Kenaikan harga barang dorong kenaikan gaji pokok di Malaysia""

Setiap tahun akan ada jugak artikel yang menyatakan syarikat² besar ni untung berjuta!","Always ""electricity tariffs: high operating costs of rising prices"" but no ""rising prices of prices of basic salary increases in malaysia""

Every year there will be an article that says these big companies are for millions!","Gombak, Selangor"
2022-02-02 07:26:09+00:00,1488775734890229760,MeanMijer,"Kadang-kadang give up juga meniaga makan ni. Seharian keluar rumah dari pagi cari barang tapi takde. Harga jangan ceritalah, naik mendadak. Range 7-12myr punya naik. Tu bulk prices bukan loose. End product selling price? Tak boleh suka suka naik atau aku kehilangan pelanggan.","Sometimes giving up is also trading this meal. All day out of the morning from the morning looking for something but not. Don't tell the price, go up suddenly. Range 7-12MYR has a rise. Tu bulk prices are not loose. End product selling price? I can't like to go up or I lose customers.","Johor Bahru, Johor"
