Datetime,Username,Cleaned_Tweets,Location,Polarity,Subjectivity,Sentiment
2023-03-27 05:52:04+00:00,RockTheMoon_Co,est emstax price estimated risedown heavy item tax curse checking etc fullset sealed shopnon shop open reseller include standard packing bubble wrap polymailer choose version ab,"Depok, Jawa Barat",-0.066666667,0.333333333,Negative
2023-03-27 05:53:23+00:00,IlyaniFadlina1,settle told hungry buy maggi cannot fast hold stomach wrong hahahaha loud nau sound,,0.080000000,0.64,Positive
2023-03-27 05:53:59+00:00,detikerr,trivial matter must bad depkeu officer integrated xi commission asks indonesian loan higher compared low renal country many people hungry,"DKI Jakarta, Indonesia",0.012500000,0.491666667,Positive
2023-03-27 05:55:59+00:00,vainigriv,seasoning chicken turkey seasoning barbeque,Las Pinas,-0.600000000,0.95,Negative
2023-03-27 05:58:11+00:00,kylex24nerdix,worried wrong people usual focus making sure happen forsee worst revolted coronation history,JHB,-0.312500000,0.759722222,Negative
2023-03-27 05:59:53+00:00,zakariasllh,weakness see crowd hungry stomach,Johor,0.000000000,0,Negative
2023-03-27 06:05:50+00:00,Zalikhah_faa,hungry hungry eat gt cat supposed fasting,Malaysia,0.000000000,0,Negative
2023-03-27 06:06:32+00:00,WallstreetRambo,dude power hungry subtle,Nam,-0.333333333,0.5,Negative
2023-03-27 06:06:41+00:00,AlphaWolfSOL,hungry tonight probably soon,Solana ,0.000000000,0,Negative
2023-03-27 06:10:11+00:00,AJpyroMMA,post spine op fasting went usual feed homeless animal around back bit pain sore glad feed hungry animal,"Kota Kinabalu, Sabah, Malaysia",0.083333333,0.416666667,Positive
2023-03-27 06:10:32+00:00,kelingbastian,child asks father hungry fasting,"DKI Jakarta, Indonesia",0.000000000,0,Negative
2023-03-27 06:12:41+00:00,vsptime,think ppls wealth worried family wealth,Malaysia,0.000000000,0,Negative
2023-03-27 06:12:44+00:00,hhudaismail__,weyyy hungry colleague hi hungry lin,"Petaling, Selangor",0.000000000,0,Negative
2023-03-27 06:13:40+00:00,SinhThienNguyen,would live worried ownership know long would able live move moving hassle place good people move right empty dusty noisy,"Danang, Vietnam",0.151055195,0.532589286,Positive
2023-03-27 06:13:59+00:00,mediavariasi_,price good price john bread according netizen john bread kind john cena bread cheap skit john wick bread price kera know cry laugh price food bazaar today,Cyberjaya,0.500000000,0.575,Positive
2023-03-27 06:14:41+00:00,jaaaaakkkk,poor malaysian support ph complaining expensive food possible buy vending machine yeah anyone tell poor poor retire economy let follow govt advice catch,Malaysia,-0.340000000,0.7,Negative
2023-03-27 06:14:42+00:00,online634664,yho madala love power wish could president life fighting try remain relevant pity grandfather happy retire attendsaddresses meeting power hungry end bad legacy hell leave,Jhb,0.180000000,0.673333333,Positive
2023-03-27 06:15:05+00:00,asrfkml,hungry fall asleep eat enjoys god,Malaysia,0.000000000,0,Negative
2023-03-27 06:15:22+00:00,EkoMardianto13,child asked father nadif going eat fast dad hungry teaching humbly hanif tadarus tarawih point dad tadarus mean understanding scripture dad tarawih draw closer divine,"Cileungsi, Indonesia",-0.104166667,0.5625,Negative
2023-03-27 06:16:01+00:00,Irlanlan2Lan,whose name fasting holding back holding back brain holding back obvious hungry napsu etc fasting known know mean,"DKI Jakarta, Indonesia",-0.062500000,0.2375,Negative
2023-03-27 06:19:22+00:00,JeffFisch,considering cheech chong reference worried dated,Austria,0.000000000,0,Negative
2023-03-27 06:22:10+00:00,dearmaryalanis,fear whether chin long neck fat worried proportion general,"MNL, PH",0.000000000,0.45,Positive
2023-03-27 06:22:46+00:00,SRbergerak,may avoid first level many people fasting get fasting except hunger thirst hr ath thobroniy,Indonesia,0.375000000,0.416666667,Positive
2023-03-27 06:23:04+00:00,megatz,admin hungry much,Kuala Lumpur,0.200000000,0.2,Positive
2023-03-27 06:23:43+00:00,Keburungan,today run km morning ok tgahri lenjun sweat jacket hot weather x r hungry dry throat come back muslim male also bad thing prophet companion able fast heat motivation,Malaysia,0.085416667,0.492708333,Positive
2023-03-27 06:24:02+00:00,kompascom,emergence kim ju ae christian dior luxury jacket reported middle report poverty hunger throughout north korea,Jakarta,0.000000000,0,Negative
2023-03-27 06:24:56+00:00,HambaAllah_41,fasting silence weak hungry,Indonesia,-0.375000000,0.625,Negative
2023-03-27 06:25:36+00:00,tp6g0g033,mom worried taiwan future personal life ok,Taiwan,0.166666667,0.308333333,Positive
2023-03-27 06:28:39+00:00,fressmaxchifs__,fasting benda banget hungry eat need drink whole day sleepy,Indonesia,0.200000000,0.4,Positive
2023-03-27 06:30:05+00:00,Ayiz_Soh,cat dead dog one kku dead home compound yes dog came attack time came cat already fish imagine front eye eat cat hungry bite pull death dog base,"Labu, Negeri Sembilan",-0.400000000,0.6,Negative
2023-03-27 06:33:13+00:00,pipimomonana,look lonely actually follower actually look hungry actually look actually status single actually reply ill tell think,indonesia,-0.083928571,0.301785714,Negative
2023-03-27 06:34:23+00:00,kenji7646,worried glad left hospital,"Bangkok, Thailand",0.250000000,0.5,Positive
2023-03-27 06:34:42+00:00,PhilippineStar,let game begin hunger game unveiled monday poster spinoff prequel hunger game ballad songbird snake one fan thank caption read,Philippines,-0.400000000,0.4,Negative
2023-03-27 06:34:43+00:00,PhilippineStar,film set premiere theater november facebookthe hunger game,Philippines,-0.400000000,0.4,Negative
2023-03-27 06:34:47+00:00,Indah_Farida,pelow bit jerk maybe shopping family sometimes buy expensive food self reward buy lot wasteful finally ga becomes cake keep,Indonesia,-0.250000000,0.85,Negative
2023-03-27 06:34:58+00:00,JiaYung5,small advertising agency focus providing niche hungry prove charge lower price agree,Singapore,-0.250000000,0.4,Negative
2023-03-27 06:35:38+00:00,KieMaiPo,maybe lil carefull worried keep locking acc,Thailand,0.000000000,0,Negative
2023-03-27 06:36:04+00:00,aimanwafii,silence weak hungry,"Arau, Perlis",-0.375000000,0.625,Negative
2023-03-27 06:37:39+00:00,yatttt__,back childhood canceling fasting hungry today canceled horny,"Johor Bahru, Johor",0.000000000,0,Negative
2023-03-27 06:38:36+00:00,KsatriaRinjani,party pora msh hungry people,"DKI Jakarta, Indonesia",0.000000000,0,Negative
2023-03-27 06:38:36+00:00,BbShirah,origin recipe look good auto hungry ba,"Sabah, Malaysia",0.700000000,0.6,Positive
2023-03-27 06:41:52+00:00,banjarbase,wal possible adopt cat north banjarmasin dad love eating liked cat face trs state starvation know cont,"Kalimantan Selatan, Indonesia",0.366666667,0.8,Positive
2023-03-27 06:46:47+00:00,ChaCha9702,oh god seriously hungry dizziness,"Selangor, Malaysia",-0.333333333,0.666666667,Negative
2023-03-27 06:50:52+00:00,shazrilramli,ramadan hadith messenger allah may peace upon state fasting keep tongue conversation committing evil rewarded allah almighty fasting besides hunger thirst,Stamford Bridge,-1.000000000,1,Negative
2023-03-27 06:51:06+00:00,FurifuriPaw,happy birthday,Indonesia,0.800000000,1,Positive
2023-03-27 06:51:20+00:00,aden93870281,clock cartilage mah kaga let alone loat cw sexybodo much glass bottle dried bottle make gw clock clock,,0.000000000,0.4,Negative
2023-03-27 06:51:47+00:00,thesleepgoddess,mum constantly feel worried ok worry part parcel raising child mum worry feed much time spend much sleep getting everything else worry away,Singapore,0.225000000,0.308333333,Positive
2023-03-27 06:52:44+00:00,thesleepgoddess,mum worried child hate ok struggling sibling rivalry awful watching child argue fight hit day long trust grow point,Singapore,-0.337500000,0.7,Negative
2023-03-27 06:54:10+00:00,krbancentangabu,lot money stylish buy want whoever come make sure starve,"Bogor, Jawa Barat",0.500000000,0.944444444,Positive
2023-03-27 06:58:41+00:00,riccirich35,voted yes haha know gf worried everything promise call back clear thing choose stay someone bother mind cheating,Republic of the Philippines,0.100000000,0.227777778,Positive
2023-03-27 06:58:54+00:00,timeouthk,hiring looking section editor passionate knowledgeable hungry cover hong kongs everevolving food drink scene think take click full job description send cv,Hong Kong,0.150000000,0.7,Positive
2023-03-27 06:59:15+00:00,Block_T3H,gm lighty amazing breakfast hungry,Austria,0.600000000,0.9,Positive
2023-03-27 07:01:55+00:00,QLapar,going flow probably easiest way get th aries,philippines,0.000000000,0,Negative
2023-03-27 07:01:57+00:00,dccomm_gov,addition government also examines impact cost rising price skds implemented exploring step improve subsidy targeted,Putrajaya Federal Territory,0.000000000,0,Negative
2023-03-27 07:01:57+00:00,beelbubs,everytime bro mukbang everytime sad stress always feel hungry,"Jakarta, Indonesia",-0.500000000,1,Negative
2023-03-27 07:04:11+00:00,apahabarjakarta,fasting essence hungry also emotional apparently lack nutrition intake affect one self control emotion conveyed ceo stress management indonesia coach pris read completion,Jakarta,0.025000000,0.5,Positive
2023-03-27 07:06:00+00:00,raxelle,gee thank gdaragonit satisfying hungry eye soulshaha please give another video something would feed thousand year haha,Philippines,0.350000000,0.65,Positive
2023-03-27 07:06:56+00:00,hamid_alkaf20,many people fasting get anything fasting hunger hr imam ahmad,"Sukabumi, Indonesia",0.500000000,0.5,Positive
2023-03-27 07:08:44+00:00,syamxd,though cake fasting fast hm,"Kuantan, Pahang",0.200000000,0.6,Positive
2023-03-27 07:10:04+00:00,Illa4320,fan worried please something talent agency reality showsphoto shootseventstiktok video youtube content literally anything market please,Thailand,0.000000000,0,Negative
2023-03-27 07:10:06+00:00,RheinaHerlina,hungry rare shot make used rarely bnwtbnib quality price lg discount opening check click,tangerang city,0.300000000,0.9,Positive
2023-03-27 07:10:43+00:00,ArisyaArianna,price good self esteem,"Kuala Lumpur,Malaysia",0.700000000,0.6,Positive
2023-03-27 07:11:11+00:00,KrishnanLm,want fool people fish je enough price fish rise gold fish food year time kid want fool old man,"Johor Bahru, Johor",0.050000000,0.35,Positive
2023-03-27 07:11:58+00:00,banjarbase,silence weak hungry wal,"Kalimantan Selatan, Indonesia",-0.375000000,0.625,Negative
2023-03-27 07:12:40+00:00,IbnuMas10334603,pig pork charity rezim slanderous hunger,"Kalimantan Timur, Indonesia",0.000000000,0,Negative
2023-03-27 07:12:50+00:00,auwwmandy,holding hunger normal unusual hold back,"Surabaya, Indonesia",0.116666667,0.55,Positive
2023-03-27 07:25:35+00:00,Tzu_Deng,wow preposterous charge money guarantee ticket wrong bid japan concert long time remember case lottery much easier back worried membership,Singapore,-0.050000000,0.5,Negative
2023-03-27 07:27:00+00:00,AsadAToor,stagnation farming mean trade balance keep worsening food insecurity poverty continue surge unless trend reversed require change decadesold policy increased use technology,Islamabad,-0.312500000,0.6875,Negative
2023-03-27 07:27:17+00:00,soffiesaidi,hungry cooky plssss people give jarrr cooky kuih rayaaa,"Petaling Jaya, Selangor",0.000000000,0,Negative
2023-03-27 07:28:11+00:00,BankMuamalat,assalamualaikum bmers addition enduring hunger thirst also able control fasting let make worship ajang make personal better ever,"Jakarta Selatan, DKI Jakarta",0.333333333,0.475,Positive
2023-03-27 07:30:36+00:00,leafidun,five year returned black needle witch period really enjoy game time also worried gamer sincerely hope become better successful,taiwan,0.263888889,0.547222222,Positive
2023-03-27 07:33:37+00:00,ProChoiceWytch,waste time space meanwhile real child harmed killed domestic violence medical negligence police brutality hunger disease busy bitching moaning fetus embryo white privilege finest,Turtle Island,-0.014285714,0.1,Negative
2023-03-27 07:36:36+00:00,BetaniaHasanah,fasting month many people refrain hunger thirst also teaching boros,Palembang,0.500000000,0.5,Positive
2023-03-27 07:37:40+00:00,Ben153Yih,white rice healthy spaghettipasta healthy white bread eat oat make stomach hungry fast weightlifting make eating bigger,"Mae Sai, Thailand",0.200000000,0.35,Positive
2023-03-27 07:37:55+00:00,SeeBeyondBorder,hen accepted position project officer education food hungry graduating educational changemaker program january delighted see gaining valuable experience using skill enhance education cambodia,Cambodia,0.475000000,0.475,Positive
2023-03-27 07:39:20+00:00,jomshaklee,drinking cinch feel hungry fasting month hi thank god let try cinch shake shaklee help energy longer mealreplacement,Malaysia,0.000000000,0,Negative
2023-03-27 07:43:02+00:00,twt_msia_ebooks,talking health think parenting class hungry need malaysia ni zaman wonder foreigner bet look,Malaysia,0.000000000,0,Negative
2023-03-27 07:43:42+00:00,KNPI_ID,fasting endure hunger thirst behind great benefit fast maintaining health soul method peaceful medical decrease medical body,"DKI Jakarta, Indonesia",0.141666667,0.425,Positive
2023-03-27 07:44:04+00:00,ayasyamayu,good hungry name also fasting,Selatan,0.700000000,0.6,Positive
2023-03-27 07:45:30+00:00,gamebols,always ask want need content eat rice meal rice meal keep full longer eating bread pasta hungry easily rice meal feel bad spending money food food,"Manila, Philippines",0.027777778,0.683333333,Positive
2023-03-27 07:46:05+00:00,DeltyThe73rd,anyone super worried zero idea gundam metaverse really suggest misinformed bandai namco made clear transparent document regarding link read draw conclusion,"Singapore, Singapore",0.211111111,0.416666667,Positive
2023-03-27 07:46:40+00:00,BVOICE_RADIO,fasting eating eitss hold blistener first way overcome jimin btss hunger said enough write name food lo wanted paper hmm much los hungry traction,Jakarta,0.150000000,0.344444444,Positive
2023-03-27 07:47:29+00:00,gema_ika,breaking fast certainly anticipated time addition releasing hunger thirst open momentum also used interact family relative gaes,indonesia,0.103571429,0.417857143,Positive
2023-03-27 07:48:09+00:00,DanTheOther,take photo last shot something interesting happened worried printing cost,"Suphan Buri, Thailand",0.250000000,0.283333333,Positive
2023-03-27 07:48:44+00:00,choiungaaa,wowwowow today really hungry wetenge,Indonesia,0.200000000,0.2,Positive
2023-03-27 07:50:00+00:00,inewsdotid,fruit make fast fasting type fruit consumed ramadan,"Jakarta, Indonesia",0.200000000,0.6,Positive
2023-03-27 07:50:11+00:00,_philsoxnn,respect fasting people eat whole day eh hungry mat,Malaysia,0.200000000,0.4,Positive
2023-03-27 07:50:41+00:00,natasya_izyan,hm hungry much type make,Malaysia,0.200000000,0.2,Positive
2023-03-27 07:53:02+00:00,izzat_VDR,intend find restaurant break picture food hungry suwei right,Malaysia,0.285714286,0.535714286,Positive
2023-03-27 07:53:49+00:00,ena_najiha,today another hungry maciam,Malaysia,0.000000000,0,Negative
